name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangalore,2022-11-25,28,18,22.6,28.8,18,22.7,19,82.1,0.1,100,4.17,rain,0,0,29.5,18.3,101.2,1016.6,59.3,5.1,242.5,20.9,9,10,2022-11-25T06:22:53,2022-11-25T17:50:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-11-26,27.1,19,22.9,27.8,19,22.9,19,79.9,0,0,0,,0,0,30.2,14.6,94.4,1015.6,49.2,5.2,243.1,21.1,9,10,2022-11-26T06:23:24,2022-11-26T17:50:18,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-11-27,27.3,19,22.9,28,19,22.9,19.1,80.7,0.3,100,8.33,rain,0,0,27.4,12.9,100.6,1013.9,49.5,5.4,179.2,15.4,9,10,2022-11-27T06:23:55,2022-11-27T17:50:26,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-11-28,27.3,19.9,22.9,28.1,19.9,23,19.2,81,0.6,100,25,rain,0,0,26.3,11.2,84.6,1014.4,55,5.1,177.6,15.5,8,10,2022-11-28T06:24:26,2022-11-28T17:50:35,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-11-29,27.9,19,22.5,28.5,19,22.7,18,77.6,0.3,100,12.5,rain,0,0,28.8,16.6,51.1,1015.4,60.3,4.6,250.8,21.6,9,10,2022-11-29T06:24:58,2022-11-29T17:50:45,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-11-30,27.9,16,21.6,27.9,16,21.6,15.2,70.1,0,0,0,,0,0,23.4,11.1,66.3,1016.1,31.4,5.3,254.7,21.9,9,10,2022-11-30T06:25:30,2022-11-30T17:50:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-01,24.8,17,21,24.8,17,21,18.6,87,0.4,100,16.67,rain,0,0,28.4,11.3,81.4,1016.2,55,4.6,236.9,20.3,9,10,2022-12-01T06:26:02,2022-12-01T17:51:09,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-02,27.3,19,22.4,28.2,19,22.5,19.2,83.5,0,0,0,rain,0,0,30.2,11.4,84.1,1015.6,52.2,5.5,225.4,19.5,9,10,2022-12-02T06:26:34,2022-12-02T17:51:22,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-03,28,19.9,23,29.2,19.9,23.1,19.1,79.7,0.1,100,4.17,rain,0,0,27.7,17.9,92.7,1015.8,50.8,6.3,230.7,19.9,9,10,2022-12-03T06:27:07,2022-12-03T17:51:36,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-04,28,18.9,22.7,28.8,18.9,22.9,18.3,77.6,0.1,100,4.17,rain,0,0,28.4,18.3,85,1016.6,46.4,6.7,246.8,21.2,9,10,2022-12-04T06:27:40,2022-12-04T17:51:52,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-05,27,18,22.3,28.1,18,22.4,18.3,79.9,0,0,0,,0,0,29.5,18.2,84.9,1017.2,55.6,5.4,230.9,20.2,8,10,2022-12-05T06:28:12,2022-12-05T17:52:08,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-06,27,19.5,22.4,28.1,19.5,22.6,18.3,79,0,0,0,,0,0,22,11.3,55,1016.4,63.5,4.4,226.3,19.5,9,10,2022-12-06T06:28:45,2022-12-06T17:52:25,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-07,27,17.9,21.2,26.7,17.9,21.2,13.3,65.4,0,0,0,,0,0,24.8,15.1,33.5,1015.7,52.8,5.2,153.2,13.2,7,10,2022-12-07T06:29:18,2022-12-07T17:52:44,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-08,25.9,18,21.5,25.9,18,21.5,12.7,58.9,0,0,0,,0,0,28.1,16.6,350.8,1014.2,61.3,5.7,169.9,14.6,8,10,2022-12-08T06:29:52,2022-12-08T17:53:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-09,21.9,17.9,19.4,21.9,17.9,19.4,13,68.3,0.795,100,4.17,rain,0,0,42.1,151.1,336,1012,85,5.2,30,2.6,2,10,2022-12-09T06:30:25,2022-12-09T17:53:23,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-10,19.9,17,18.4,19.9,17,18.4,17.7,95,27.987,100,25,rain,0,0,52.6,19.4,325.8,1010.4,98,3.7,5.3,0.5,0,10,2022-12-10T06:30:58,2022-12-10T17:53:44,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-11,21.9,18,19.7,21.9,18,19.7,19.1,96.8,23.93,100,16.67,rain,0,0,26.6,14.8,69.1,1012.2,91.1,3.8,20.1,1.8,1,10,2022-12-11T06:31:31,2022-12-11T17:54:06,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-12,25,19,21.1,25,19,21.1,20,93.8,11.987,100,20.83,rain,0,0,32.8,18.2,94.4,1013.6,88.6,4.3,143.8,12.5,6,10,2022-12-12T06:32:04,2022-12-12T17:54:29,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-13,24.9,19.7,21.1,24.9,19.7,21.1,19.8,92.2,8.051,100,12.5,rain,0,0,37.1,22.1,99.1,1015.6,83.6,4.5,157.2,13.7,7,10,2022-12-13T06:32:36,2022-12-13T17:54:53,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-14,25.1,18,21.1,25.1,18,21.1,18.8,87.3,0.001,100,4.17,rain,0,0,34.6,18.2,100.4,1016.8,66.6,6.2,204.8,17.9,8,10,2022-12-14T06:33:09,2022-12-14T17:55:17,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-15,28,17,21.5,27.4,17,21.4,14.4,69.1,0,0,0,,0,0,23.8,18.4,86.8,1016.4,34.2,6.6,252.8,21.8,9,10,2022-12-15T06:33:41,2022-12-15T17:55:43,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-16,28,15.5,21.3,27.4,15.5,21.2,12.5,62.9,0,0,0,,0,0,22.3,20.4,81.3,1015.4,15.2,7.2,250.8,21.7,9,10,2022-12-16T06:34:13,2022-12-16T17:56:09,0.75,Clear,Clear conditions throughout the day.,clear-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-17,27.3,15.6,21.7,27.6,15.6,21.8,15.6,70.6,0,0,0,,0,0,25.9,20.6,76.2,1016.4,22.5,6.7,241.9,20.9,9,10,2022-12-17T06:34:45,2022-12-17T17:56:35,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-18,26,17,21.6,26,17,21.6,17.5,79.3,0.2,100,8.33,rain,0,0,31,26.8,59.8,1015.5,51.3,5.4,197.3,17,8,10,2022-12-18T06:35:17,2022-12-18T17:57:03,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-19,25.9,17,20.9,25.9,17,20.9,16.1,76.1,0.1,100,4.17,rain,0,0,27.4,18.1,76.3,1014.9,48.2,5.2,248.5,21.5,9,10,2022-12-19T06:35:48,2022-12-19T17:57:31,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-20,27.9,16,21.5,28.5,16,21.6,16.5,74.7,0,0,0,,0,0,27,18,80.1,1014.4,39.8,5.8,247.7,21.4,9,10,2022-12-20T06:36:19,2022-12-20T17:58:00,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-21,26.9,17,21.5,26.8,17,21.5,15,70.2,0,0,0,,0,0,24.8,18.4,67,1015.1,34.4,6.1,239.3,20.6,8,10,2022-12-21T06:36:49,2022-12-21T17:58:29,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-22,26.9,15.6,20.8,26.7,15.6,20.8,12.3,63.2,0,0,0,,0,0,29.9,18.1,43.1,1013.9,20,7,256.3,22,9,10,2022-12-22T06:37:19,2022-12-22T17:58:59,0.96,Clear,Partly cloudy throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-23,27.9,15,21.2,27.3,15,21.1,12.6,62.9,0,0,0,,0,0,22.3,15.1,34.5,1014.8,21.3,5.6,243,20.9,8,10,2022-12-23T06:37:49,2022-12-23T17:59:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-24,28.3,14,20.9,28.3,14,20.9,14.7,69.6,0,0,0,,0,0,25.2,69.9,61.1,1015.3,25.2,5.3,244.8,21.2,8,10,2022-12-24T06:38:17,2022-12-24T18:00:00,0.03,Partially cloudy,Partly cloudy throughout the day.,wind,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-25,23.9,18,20.8,23.9,18,20.8,19.1,90.6,2.981,100,8.33,rain,0,0,32.4,16.5,51.1,1016,74,4,140.3,12,7,10,2022-12-25T06:38:46,2022-12-25T18:00:31,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-26,25,19.9,21.7,25,19.9,21.7,19.7,88.9,1.006,100,4.17,rain,0,0,35.6,20.4,88.4,1017.6,82.2,5.9,129.4,11.2,7,10,2022-12-26T06:39:14,2022-12-26T18:01:03,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-27,24,19.9,21.3,24,19.9,21.3,19.9,91.8,0.001,100,4.17,rain,0,0,33.5,18.2,89.9,1019.1,69,4.3,139.9,12,7,10,2022-12-27T06:39:41,2022-12-27T18:01:35,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-28,28,19,22.7,29.2,19,22.9,18.9,80.9,0,0,0,,0,0,28.4,16.5,96.7,1019.8,56.2,5.5,237.5,20.6,9,10,2022-12-28T06:40:07,2022-12-28T18:02:07,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-29,27.9,18,22.3,28.2,18,22.3,16.3,72.7,0,0,0,,0,0,27.7,20.3,87.5,1021.1,41.2,6.3,252.3,21.9,9,10,2022-12-29T06:40:33,2022-12-29T18:02:40,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-30,27.1,16,21.5,27.2,16,21.5,14.8,68.9,0,0,0,,0,0,23.8,14.7,95.7,1021.9,25.9,6.4,256.6,22.4,9,10,2022-12-30T06:40:58,2022-12-30T18:03:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-12-31,28.1,15,21.8,27.7,15,21.7,14.1,66.2,0,0,0,,0,0,19.8,12.8,69.5,1021,14.2,5.7,258.5,22.4,9,10,2022-12-31T06:41:23,2022-12-31T18:03:46,0.27,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-01,28.9,15.9,22,28.5,15.9,21.9,14.2,65.2,0,0,0,,0,0,29.9,14.7,68.4,1020.1,18,6.7,251.4,21.9,9,10,2023-01-01T06:41:46,2023-01-01T18:04:20,0.3,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-02,27.1,16,21.1,26.8,16,21.1,13.9,67.8,0,0,0,,0,0,31,16.4,90.8,1020,27,6,243.3,21,9,10,2023-01-02T06:42:09,2023-01-02T18:04:54,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-03,25.9,16,20.7,25.9,16,20.7,15.3,74,0,0,0,,0,0,27,14.8,95.1,1020.2,38.6,5.7,257.3,22.3,9,10,2023-01-03T06:42:31,2023-01-03T18:05:27,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-04,25.9,17,20.7,25.9,17,20.7,15.6,75.1,0.1,100,4.17,rain,0,0,30.6,18,99.6,1019,47.9,5.2,258,22.2,9,10,2023-01-04T06:42:53,2023-01-04T18:06:01,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-05,24,16,20.1,24,16,20.1,15.9,78.3,0,0,0,,0,0,35.3,22.2,89.8,1019.6,53.8,5.1,257.7,22.2,9,10,2023-01-05T06:43:13,2023-01-05T18:06:35,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-06,25.9,15,20.4,25.9,15,20.4,15.8,77.5,0,0,0,,0,0,34.6,24.1,83,1020.9,52.8,5.3,255.5,22,9,10,2023-01-06T06:43:32,2023-01-06T18:07:09,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-07,25,16,20.5,25,16,20.5,15.9,76.8,0,0,0,,0,0,31.7,18.1,77,1020.3,60.8,5,238.1,20.4,9,10,2023-01-07T06:43:51,2023-01-07T18:07:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-08,26,16.9,20.8,26,16.9,20.8,15.3,73.6,0,0,0,,0,0,24.5,11.4,60.9,1019.1,54.1,4.8,258,22.3,9,10,2023-01-08T06:44:09,2023-01-08T18:08:17,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-09,26.9,13.5,19.7,26.6,13.5,19.6,10.2,60.7,0,0,0,,0,0,26.3,12.8,85.5,1019.7,29.9,5.1,268.8,23.2,9,10,2023-01-09T06:44:25,2023-01-09T18:08:51,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-10,27,12.5,19.4,26.6,12.5,19.4,11.4,65.2,0,0,0,,0,0,24.1,16.4,82.4,1019.5,22.4,5.5,270.5,23.3,9,10,2023-01-10T06:44:41,2023-01-10T18:09:25,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-11,28,12,20.1,26.9,12,19.9,9.3,57.9,0,0,0,,0,0,22.7,14.8,96.2,1017.9,6.7,6.3,273,23.6,9,10,2023-01-11T06:44:56,2023-01-11T18:09:59,0.64,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-12,28.9,13.5,21.1,27.3,13.5,20.8,8.5,53,0,0,0,,0,0,22.3,12.7,88.9,1016.8,8.8,6.2,270.8,23.2,9,10,2023-01-12T06:45:10,2023-01-12T18:10:33,0.68,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-13,28.9,13.5,20.6,27.5,13.5,20.4,10.6,58.6,0,0,0,,0,0,18.7,14.4,87.5,1016.9,28.1,6.2,211.5,18.2,7,10,2023-01-13T06:45:22,2023-01-13T18:11:06,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-14,28.9,14,20.6,27.4,14,20.3,10.1,59.6,0,0,0,,0,0,22.7,11.3,81,1017,31.2,5.7,256.4,22.1,9,10,2023-01-14T06:45:34,2023-01-14T18:11:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-15,29.9,12.5,20.7,28.1,12.5,20.4,9.7,56.8,0,0,0,,0,0,27.4,12.9,85.8,1016.1,22.4,6.1,272,23.5,9,10,2023-01-15T06:45:45,2023-01-15T18:12:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-16,29.3,13,21.2,27.7,13,20.9,10.1,56.3,0,0,0,,0,0,29.2,16.5,83.6,1016.7,17.6,6.4,255.8,22,9,10,2023-01-16T06:45:54,2023-01-16T18:12:45,0.81,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-17,28.9,13.5,20.5,27.4,13.5,20.2,10.5,61.5,0,0,0,,0,0,32.4,14.8,103,1017.5,11.9,5.5,266.5,23.1,9,10,2023-01-17T06:46:03,2023-01-17T18:13:17,0.85,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-18,28,13.5,19.8,27,13.5,19.7,12.3,68.9,0,0,0,,0,0,28.8,14.6,92.1,1020.5,24.7,5.5,268.7,23.1,9,10,2023-01-18T06:46:10,2023-01-18T18:13:50,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-19,27.9,14.9,20.7,26.8,14.9,20.5,10.9,61.9,0,0,0,,0,0,30.6,16.3,86.5,1019.1,20.7,6,267.1,23,9,10,2023-01-19T06:46:17,2023-01-19T18:14:21,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-20,25.9,14,19.8,25.9,14,19.8,14.6,73.8,0,0,0,,0,0,31,18.2,95.6,1019.1,34.2,5.7,271.2,23.3,9,10,2023-01-20T06:46:22,2023-01-20T18:14:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-21,26,16.9,20.5,26,16.9,20.5,15.4,74.9,0,0,0,,0,0,32.4,16.2,93,1018,53.7,4.8,252.8,21.7,9,10,2023-01-21T06:46:26,2023-01-21T18:15:24,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-22,26.9,15,20.5,26.6,15,20.5,13.6,69.4,0,0,0,,0,0,31.3,18.2,89.9,1017.1,32.9,5.7,263.5,22.8,9,10,2023-01-22T06:46:29,2023-01-22T18:15:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-23,23.9,15,19.5,23.9,15,19.5,16.1,81.5,0,0,0,,0,0,31,16.4,91.5,1016.6,36.3,5.3,253.3,21.6,9,10,2023-01-23T06:46:31,2023-01-23T18:16:25,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-24,26,18,21.5,26,18,21.5,16.6,75.5,0,0,0,,0,0,33.1,14.8,104.3,1016.5,58,5.1,217.9,18.9,8,10,2023-01-24T06:46:32,2023-01-24T18:16:54,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-25,27.9,15.5,20.8,27.3,15.5,20.7,13.3,66.4,0,0,0,,0,0,32.8,16.4,97.1,1016.4,30.4,6,275.5,23.8,9,10,2023-01-25T06:46:32,2023-01-25T18:17:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-26,28,15.9,21,27,15.9,20.9,12.8,65.3,0,0,0,,0,0,29.5,14.5,105.8,1016.5,27.7,5.3,252.7,21.9,9,10,2023-01-26T06:46:31,2023-01-26T18:17:52,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-27,28.1,16.9,21.4,27.1,16.9,21.3,12.9,63.8,0,0,0,,0,0,28.1,14.8,99.9,1016.5,20.7,5.2,279.3,24.1,10,10,2023-01-27T06:46:28,2023-01-27T18:18:20,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-28,28,14,21.1,27.1,14,21,10.6,57.2,0,0,0,,0,0,33.1,20.3,83.7,1016,9.4,6.5,280.8,24.2,10,10,2023-01-28T06:46:25,2023-01-28T18:18:48,0.25,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-29,28.8,14,21.2,27.6,14,21.1,12.6,62.3,0,0,0,,0,0,28.8,22.4,81.5,1014.9,9.6,6.3,262,22.8,9,10,2023-01-29T06:46:20,2023-01-29T18:19:15,0.25,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-30,26.9,17,22.1,27.6,17,22.2,17.1,75.3,4.3,100,25,rain,0,0,29.5,18.6,80.9,1016.2,43.3,6,190.8,16.6,7,10,2023-01-30T06:46:14,2023-01-30T18:19:42,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-01-31,28.1,18,22.5,27.6,18,22.4,15.4,68.1,0,0,0,,0,0,32,20.5,64.4,1016.1,42,6.2,230.9,19.9,8,10,2023-01-31T06:46:07,2023-01-31T18:20:08,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-02-01,28,16,21.9,27.7,16,21.9,14.2,64.4,0,0,0,,0,0,32.8,56.2,52.4,1015.8,38.9,5.8,246.1,21.4,9,10,2023-02-01T06:45:59,2023-02-01T18:20:34,0.35,Partially cloudy,Partly cloudy throughout the day.,wind,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-02-02,26.2,17,21.6,26.2,17,21.6,12,56.3,0,0,0,,0,0,37.1,22.4,62,1016.1,45.5,5.7,250.8,21.6,9,10,2023-02-02T06:45:50,2023-02-02T18:20:59,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-02-03,26,16,21.8,26,16,21.8,15,66.2,0,0,0,,0,0,37.4,22.2,67.5,1016.7,54.3,5.2,225,19.4,9,10,2023-02-03T06:45:40,2023-02-03T18:21:23,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-02-04,29.6,17,23.5,28.1,17,23.2,11.8,51.3,0,0,0,,0,0,27.7,18.5,73.3,1015.9,24.6,8.1,278.1,24,9,10,2023-02-04T06:45:29,2023-02-04T18:21:47,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,remote,43295099999"
bangalore,2023-02-05,30.8,17,23.7,28.9,17,23.3,11.1,52.1,0,0,0,,0,0,32.8,25.4,80.2,1015.8,15.8,6.3,283.5,24.4,10,10,2023-02-05T06:45:17,2023-02-05T18:22:10,0.5,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-02-06,30,16,22.8,28.4,16,22.5,11.5,53.8,0,0,0,,0,0,32.4,20.1,91.5,1016.1,23.8,6.1,284,24.5,10,10,2023-02-06T06:45:04,2023-02-06T18:22:33,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-02-07,30.9,16,23.4,29.8,16,23.2,13.4,57.8,0,0,0,,0,0,18.4,11.1,106.8,1016.1,14.3,6.1,281.8,24.4,10,10,2023-02-07T06:44:50,2023-02-07T18:22:55,0.55,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-02-08,30,16.9,23.7,29.6,16.9,23.5,14.2,58.4,0,0,0,,0,0,31.3,16.4,83.2,1016.1,10,6.3,271.5,23.4,10,10,2023-02-08T06:44:34,2023-02-08T18:23:16,0.59,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
